CP 110522, 1269, 1261, 0, 0, 1, 0, 0
110582, 204993,56, 0, 6, 11, 575
CP 110622, 1270, 1260, 0, 0, 1, 0, 0
CP 110722, 1269, 1260, 0, 0, 1, 0, 0
110749, 205024,57, 0, 6, 11, 574
CP 110822, 1270, 1261, 0, 0, 1, 0, 0
110916, 205005,57, 0, 6, 11, 571
CP 110922, 1269, 1261, 0, 0, 1, 0, 0
CP 111022, 1269, 1260, 0, 0, 1, 0, 0
111082, 204964,57, 0, 6, 11, 573
CP 111122, 1269, 1260, 0, 0, 1, 0, 0
CP 111222, 1269, 1260, 0, 0, 1, 0, 0
111249, 204945,56, 0, 6, 11, 570
CP 111322, 1269, 1261, 0, 0, 1, 0, 0
111415, 204892,56, 0, 6, 11, 569
CP 111422, 1270, 1261, 0, 0, 1, 0, 0
CP 111522, 1269, 1260, 0, 0, 1, 0, 0
111582, 204863,56, 0, 6, 11, 568
CP 111622, 1269, 1260, 0, 0, 1, 0, 0
CP 111722, 1270, 1260, 0, 0, 1, 0, 0
111748, 204852,57, 0, 6, 11, 581
CP 111822, 1269, 1261, 0, 0, 1, 0, 0
111916, 204363,57, 0, 6, 11, 573
CP 111922, 1269, 1261, 0, 0, 1, 0, 0
CP 112022, 1269, 1261, 0, 0, 1, 0, 0
112083, 205073,57, 0, 6, 11, 580
CP 112122, 1269, 1261, 0, 0, 1, 0, 0
CP 112222, 1269, 1260, 0, 0, 1, 0, 0
112249, 205080,56, 0, 6, 11, 571
CP 112322, 1269, 1260, 0, 0, 1, 0, 0
112416, 205050,56, 0, 6, 11, 572
CP 112422, 1269, 1260, 0, 0, 1, 0, 0
CP 112522, 1270, 1256, 0, 0, 1, 0, 0
112583, 205028,57, 0, 6, 11, 580
CP 112622, 1271, 1260, 0, 0, 1, 0, 0
CP 112722, 1269, 1261, 0, 0, 1, 0, 0
112749, 205053,57, 0, 6, 11, 574
CP 112822, 1270, 1261, 0, 0, 1, 0, 0
112916, 205056,57, 0, 6, 11, 574
CP 112922, 1269, 1260, 0, 0, 1, 0, 0
CP 113022, 1269, 1260, 0, 0, 1, 0, 0
113082, 205058,57, 0, 6, 11, 575
CP 113122, 1271, 1261, 0, 0, 1, 0, 0
CP 113222, 1269, 1261, 0, 0, 1, 0, 0
113249, 205040,57, 0, 6, 11, 576
CP 113322, 1270, 1261, 0, 0, 1, 0, 0
113416, 205017,56, 0, 6, 11, 568
CP 113422, 1270, 1261, 0, 0, 1, 0, 0
CP 113522, 1269, 1261, 0, 0, 1, 0, 0
113582, 204974,57, 0, 6, 11, 572
CP 113622, 1269, 1261, 0, 0, 1, 0, 0
CP 113722, 1270, 1260, 0, 0, 1, 0, 0
113749, 204952,56, 0, 6, 11, 577
CP 113822, 1269, 1261, 0, 0, 1, 0, 0
113915, 204925,57, 0, 6, 11, 574
CP 113922, 1269, 1261, 0, 0, 1, 0, 0
CP 114022, 1269, 1261, 0, 0, 1, 0, 0
114082, 204879,56, 0, 6, 11, 568
CP 114122, 1269, 1260, 0, 0, 1, 0, 0
CP 114222, 1270, 1261, 0, 0, 1, 0, 0
114249, 204812,57, 0, 6, 11, 575
CP 114322, 1269, 1261, 0, 0, 1, 0, 0
114416, 204295,57, 0, 6, 11, 576
CP 114422, 1271, 1261, 0, 0, 1, 0, 0
CP 114522, 1269, 1261, 0, 0, 1, 0, 0
114583, 205043,58, 0, 6, 11, 582
CP 114622, 1269, 1261, 0, 0, 1, 0, 0
CP 114722, 1269, 1260, 0, 0, 1, 0, 0
114749, 205111,58, 0, 6, 11, 575
CP 114822, 1271, 1261, 0, 0, 1, 0, 0
114916, 205066,58, 0, 6, 11, 577
CP 114922, 1271, 1260, 0, 0, 1, 0, 0
CP 115022, 1269, 1260, 0, 0, 1, 0, 0
115083, 205047,57, 0, 6, 11, 582
CP 115122, 1270, 1260, 0, 0, 1, 0, 0
CP 115222, 1270, 1261, 0, 0, 1, 0, 0
115249, 205020,57, 0, 6, 11, 573
CP 115322, 1269, 1261, 0, 0, 1, 0, 0
115416, 205014,57, 0, 6, 11, 573
CP 115422, 1271, 1261, 0, 0, 1, 0, 0
CP 115522, 1270, 1261, 0, 0, 1, 0, 0
115582, 204988,57, 0, 6, 11, 585
CP 115622, 1269, 1261, 0, 0, 1, 0, 0
CP 115722, 1269, 1260, 0, 0, 1, 0, 0
115749, 204956,57, 0, 6, 11, 572
CP 115822, 1269, 1256, 0, 0, 1, 0, 0
115916, 204957,56, 0, 6, 11, 564
CP 115922, 1269, 1261, 0, 0, 1, 0, 0
CP 116022, 1269, 1259, 0, 0, 1, 0, 0
116082, 204894,56, 0, 6, 11, 577
CP 116122, 1270, 1261, 0, 0, 1, 0, 0
CP 116222, 1269, 1261, 0, 0, 1, 0, 0
116250, 204376,57, 0, 6, 11, 571
CP 116322, 1269, 1260, 0, 0, 1, 0, 0
116417, 205076,57, 0, 6, 11, 566
CP 116422, 1270, 1260, 0, 0, 1, 0, 0
CP 116522, 1269, 1260, 0, 0, 1, 0, 0
116583, 205101,57, 0, 6, 11, 570
CP 116622, 1270, 1256, 0, 0, 1, 0, 0
CP 116722, 1269, 1261, 0, 0, 1, 0, 0
116750, 205099,57, 0, 6, 11, 574
CP 116822, 1269, 1261, 0, 0, 1, 0, 0
116916, 205123,58, 0, 6, 11, 573
CP 116922, 1269, 1260, 0, 0, 1, 0, 0
CP 117022, 1269, 1256, 0, 0, 1, 0, 0
